CHANNING LIRETTE,CHANNING LIRETTE (LA),1800/1800 Singles/Doubles Points AMATEUR
CHARIE KEE ROWELL,CHARIE KEE ROWELL (KS),1800/1800 Singles/Doubles Points AMATEUR
CHARITY HEIN,CHARITY HEIN (IN),1182/1182 Singles/Doubles Points ROOKIE
CHARLENE MARES,CHARLENE MARES (CO),1800/1800 Singles/Doubles Points AMATEUR
CHARLES A. CLOWER,CHARLES A. CLOWER (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLES ANTHONY,CHARLES ANTHONY (LA),1182/1182 Singles/Doubles Points ROOKIE
Charles Beall,Charles G Beall (MD),1182/1182 Singles/Doubles Points ROOKIE
CHARLES BENOIT,CHARLES BENOIT (LA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES BRITT,CHARLES BRITT (TX),3930/3867 Singles/Doubles Points PRO
CHARLES BROCK,CHARLES BROCK (TX),1182/1182 Singles/Doubles Points ROOKIE
Charles Busby,Charles Busby (MS),1800/1800 Singles/Doubles Points AMATEUR
CHARLES CARRELL,CHARLES CARRELL (AL),1182/1182 Singles/Doubles Points ROOKIE
CHARLES CAUDILLO,CHARLES CAUDILLO (VA),1182/1182 Singles/Doubles Points ROOKIE
CHARLES CLIFTON,CHARLES CLIFTON (AR),1182/1182 Singles/Doubles Points ROOKIE
Charles Collier,Charles Collier (IL),801/801 Singles/Doubles Points BEGINNER
CHARLES COWART,CHARLES COWART (FL),1800/1800 Singles/Doubles Points AMATEUR
CHARLES DANGLER,CHARLES DANGLER (MO),1182/1182 Singles/Doubles Points ROOKIE
CHARLES DAVIS,CHARLES DAVIS (NC),801/801 Singles/Doubles Points BEGINNER
CHARLES DUEMLER,CHARLES DUEMLER (CA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES EDWARDS,CHARLES DUEMLER (CA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES ENGLISH,CHARLES E EDWARDS (WY),1600/1600 Singles/Doubles Points AMATEUR
CHARLES GAU,CHARLES GAU (IL),1800/1800 Singles/Doubles Points AMATEUR
CHARLES GIAIMO,CHARLES GIAIMO (NY),1800/1800 Singles/Doubles Points AMATEUR
Charles Gray,Charles M Gray (CO),1182/1182 Singles/Doubles Points ROOKIE
CHARLES GREENEY JR.,CHARLES GREENEY JR. (CT),1182/1182 Singles/Doubles Points ROOKIE
CHARLES GREGERSON,CHARLES GREGERSON (LA),1182/1182 Singles/Doubles Points ROOKIE
CHARLES HAMILTON,CHARLES HAMILTON (MA),1182/1182 Singles/Doubles Points ROOKIE
CHARLES HOBBS,CHARLES HOBBS (CO),1182/1182 Singles/Doubles Points ROOKIE
CHARLES HUFFMAN,CHARLES HUFFMAN (KS),1800/1800 Singles/Doubles Points AMATEUR
CHARLES KOLODZIEU,CHARLES KOLODZIEU (NJ),1800/1800 Singles/Doubles Points AMATEUR
CHARLES KRAUSE,CHARLES KRAUSE (WI),1800/1800 Singles/Doubles Points AMATEUR
CHARLES LIGHTLE,CHARLES LIGHTLE (NM),1800/1800 Singles/Doubles Points AMATEUR
CHARLES LINSTER,CHARLES LINSTER (CA),1182/1182 Singles/Doubles Points ROOKIE
Charles Long,Charles Long (NC),1182/1182 Singles/Doubles Points ROOKIE
CHARLES MACKINTOSH,CHARLES MACKINTOSH (NC),3076/2749 Singles/Doubles Points PRO
CHARLES MARLEY,CHARLES MARLEY (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLES MILLER,CHARLES MILLER (LA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES MONTANEZ,CHARLES MONTANEZ (CO),1800/1800 Singles/Doubles Points AMATEUR
CHARLES MOON,CHARLES MOON (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLES MOORE,CHARLES MOORE (CA),2264/2175 Singles/Doubles Points EXPERT
CHARLES OSMOND,CHARLES OSMOND (WI),1913/2041 Singles/Doubles Points EXPERT
CHARLES REYNOLDS,CHARLES REYNOLDS (AK),1800/1800 Singles/Doubles Points AMATEUR
CHARLES RYAN,CHARLES REYNOLDS (AK),1800/1800 Singles/Doubles Points AMATEUR
CHARLES SCOTT,CHARLES RYAN (OR),1800/1800 Singles/Doubles Points AMATEUR
CHARLES STAFFORD,CHARLES STAFFORD (GA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES STAMEY,CHARLES STAMEY (NC),1800/1800 Singles/Doubles Points AMATEUR
CHARLES SWEETSER,CHARLES SWEETSER (LA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES TISSYCHY,CHARLES TISSYCHY (CA),1800/1800 Singles/Doubles Points AMATEUR
CHARLES TOOKER,CHARLES TOOKER (NV),1182/1182 Singles/Doubles Points ROOKIE
Charles Troyer,Charles Troyer (CO),1182/1182 Singles/Doubles Points ROOKIE
CHARLES WALLACE 11,CHARLES WALLACE 11 (TX),1182/1182 Singles/Doubles Points ROOKIE
CHARLES WHITLOCK,CHARLES WHITLOCK (OK),1800/1800 Singles/Doubles Points AMATEUR
CHARLES WITTE,CHARLES WITTE (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLES YOUNG,CHARLES YOUNG (GA),801/801 Singles/Doubles Points BEGINNER
Charley Whitney,Charley Whitney (TX),801/801 Singles/Doubles Points BEGINNER
CHARLIE BAUMERT,CHARLIE BAUMERT (CA),1800/2283 Singles/Doubles Points EXPERT
CHARLIE BELCHER,CHARLIE BELCHER (GA),1275/1592 Singles/Doubles Points AMATEUR
CHARLIE BENSON,CHARLIE BENSON (MI),1182/1182 Singles/Doubles Points ROOKIE
CHARLIE BORDEN,CHARLIE BORDEN (MN),1800/1800 Singles/Doubles Points AMATEUR
Charlie Brown,Charlie Brown (IN),1182/1182 Singles/Doubles Points ROOKIE
CHARLIE DRAPANES,CHARLIE DRAPANES (ID),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE EARLY,CHARLIE EARLY (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE ERBAFINA,CHARLIE ERBAFINA (MA),1182/1182 Singles/Doubles Points ROOKIE
Charlie G. Dresie,Charlie G. Dresie (KS),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE GRUFF,CHARLIE GRUFF (OH),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE HALL,CHARLIE HALL (CA),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE HAYDEN,CHARLIE HAYDEN (OK),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE JACK DANIEL,CHARLIE JACK DANIEL (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE JORDAN,CHARLIE JORDAN (MS),1600/1600 Singles/Doubles Points AMATEUR
CHARLIE KASHIAN,CHARLIE KASHIAN (WI),1182/1182 Singles/Doubles Points ROOKIE
CHARLIE LIPSCOMB,CHARLIE LIPSCOMB (NY),1182/1182 Singles/Doubles Points ROOKIE
Charlie Maretta,Charlie Maretta (CA),801/801 Singles/Doubles Points BEGINNER
CHARLIE MCINNIS,Charlie Maretta (CA),801/801 Singles/Doubles Points BEGINNER
CHARLIE MONTGOMERY,CHARLIE MCINNIS (MS),1182/1182 Singles/Doubles Points ROOKIE
Charlie Mubarak,Charlie Mubarak (KY),801/801 Singles/Doubles Points BEGINNER
CHARLIE RAMIREZ,CHARLIE RAMIREZ (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE RYDE,CHARLIE RYDE (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE SAKAMAKI,CHARLIE SAKAMAKI (CA),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE SHORES,CHARLIE SHORES (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE SWITZER III,CHARLIE SWITZER III (TX),1800/1800 Singles/Doubles Points AMATEUR
CHARLIE TRAHAN,CHARLIE TRAHAN (LA),1800/1800 Singles/Doubles Points AMATEUR
Charlie Vantz,Charlie R Vantz (NC),1182/1182 Singles/Doubles Points ROOKIE
Charlotte Chang,Charlotte Chang (Berlin),1600/1600 Singles/Doubles Points AMATEUR
CHARLY FRIESSEM,CHARLY FRIESSEM (GE),1800/1800 Singles/Doubles Points AMATEUR
Chase BAGWELL,Chase BAGWELL (AL),1005/1005 Singles/Doubles Points ROOKIE
Chase Lanoux,Chase Lanoux (LA),1100/1100 Singles/Doubles Points ROOKIE
CHASE MARTIN,CHASE MARTIN (TX),1800/1800 Singles/Doubles Points AMATEUR
CHASE MIDDLETON,CHASE MIDDLETON (AL),1100/1100 Singles/Doubles Points ROOKIE
Chase Pennell,Chase Pennell (IL),3185/3075 Singles/Doubles Points PRO
CHASE ROBICHAUX,CHASE ROBICHAUX (LA),1091/1016 Singles/Doubles Points ROOKIE
Chase Ross,Chase Ross (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
Chase Sample,Chase Sample (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CHASITY DEHECK,CHASITY DEHECK (),1800/1800 Singles/Doubles Points AMATEUR
CHAT VELA,CHAT VELA (CA),1800/1800 Singles/Doubles Points AMATEUR
"CHAZ ""WOLF"" ROHR","CHAZ ""WOLF"" ROHR (OH)",800/800 Singles/Doubles Points BEGINNER
Chaz Palumbo,Chaz Palumbo (MO),400/400 Singles/Doubles Points JUNIOR AMATEUR
CHE LUKOWITZ,CHE LUKOWITZ (WI),1800/1800 Singles/Doubles Points AMATEUR
chelsea hoy-bechard,chelsea hoy-bechard (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CHELSEA SCHEER,CHELSEA SCHEER (MO),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CHELSEY DUPREE,CHELSEY DUPREE (TX),1800/1800 Singles/Doubles Points AMATEUR
CHERI FLING,CHERI FLING (CO),1800/1800 Singles/Doubles Points AMATEUR
CHERIE SPEAKS,CHERIE SPEAKS (OK),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CHERRI SCHOGGINS,CHERRI SCHOGGINS (NM),1800/1800 Singles/Doubles Points AMATEUR
CHERY BENNETT,CHERY BENNETT (OK),1800/1800 Singles/Doubles Points AMATEUR
CHERYL COTTEN,CHERYL COTTEN (OK),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CHERYL MIKOLAITIS,CHERYL MIKOLAITIS (IL),1800/1800 Singles/Doubles Points AMATEUR
CHERYL PHILBROOK,CHERYL PHILBROOK (MA),1182/1182 Singles/Doubles Points ROOKIE
CHERYL SAMBORIN,CHERYL SAMBORIN (NY),1800/1800 Singles/Doubles Points AMATEUR
CHERYL SPARKS,CHERYL SPARKS (SK),1800/1800 Singles/Doubles Points AMATEUR
CHERYL SPEZIALE,CHERYL SPEZIALE (MD),1182/1182 Singles/Doubles Points ROOKIE
CHERYL THOMAS,CHERYL THOMAS (MI),1800/1800 Singles/Doubles Points / Women's Singles/Doubles Points
CHESTER VINCENT,CHESTER VINCENT (LA),1800/1800 Singles/Doubles Points AMATEUR
CHI CHUI,CHESTER VINCENT (LA),1800/1800 Singles/Doubles Points AMATEUR
CHICK ANDERSON,CHI CHUI (CA),1800/1800 Singles/Doubles Points AMATEUR
CHIEN NGUYEN,CHIEN NGUYEN (TX),1800/1800 Singles/Doubles Points AMATEUR
CHIEN VU,CHIEN VU (LA),1800/1800 Singles/Doubles Points AMATEUR
Chinbat O.,Chinbat O. (),2600/2600 Singles/Doubles Points EXPERT
Chip Boyd,Chip Boyd (),1001/801 Singles/Doubles Points ROOKIE
CHIP CHAMBERS,CHIP CHAMBERS (GA),1800/1800 Singles/Doubles Points AMATEUR
CHIP EMIG,CHIP EMIG (PA),1800/1800 Singles/Doubles Points AMATEUR
CHIP FRIEL,CHIP FRIEL (CO),1800/1800 Singles/Doubles Points AMATEUR
CHIP LAMBERT,CHIP LAMBERT (CO),1800/1800 Singles/Doubles Points AMATEUR
CHIP MERRIFIELD,CHIP MERRIFIELD (TX),1800/1800 Singles/Doubles Points AMATEUR
CHIP O'HARA,CHIP O'HARA (MN),1182/1182 Singles/Doubles Points ROOKIE
CHIP SMITH,CHIP SMITH (LA),1800/1800 Singles/Doubles Points AMATEUR
CHIP STEED,CHIP STEED (OK),1800/1800 Singles/Doubles Points AMATEUR
CHIP YOUNTS,CHIP YOUNTS (TX),1800/1800 Singles/Doubles Points AMATEUR
Chitman Singh,Chitman Singh (IN),801/801 Singles/Doubles Points BEGINNER
CHRIS ABNEY,CHRIS ABNEY (GA),801/801 Singles/Doubles Points BEGINNER
CHRIS ACCURSO,CHRIS ABNEY (GA),801/801 Singles/Doubles Points BEGINNER
Chris Acosta,CHRIS ACCURSO (OH),1182/1182 Singles/Doubles Points ROOKIE
Chris Adamantidis,Chris Adamantidis (CAN),2188/2343 Singles/Doubles Points EXPERT
Chris Adamski,Chris Adamski (WI),1182/1182 Singles/Doubles Points ROOKIE
CHRIS AKINS,CHRIS AKINS (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS ALLAIRE,CHRIS ALLAIRE (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS ALLEN,CHRIS ALLEN (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS AMY,CHRIS AMY (TX),1182/1182 Singles/Doubles Points ROOKIE
CHRIS ANDERSON,CHRIS ANDERSON (KY),1600/1600 Singles/Doubles Points AMATEUR
Chris Anderson,CHRIS ANDERSON (KY),1600/1600 Singles/Doubles Points AMATEUR
CHRIS ANTHONY,CHRIS ANTHONY (NY),1182/1182 Singles/Doubles Points ROOKIE
CHRIS ASHLEY,CHRIS ASHLEY (MS),1182/1182 Singles/Doubles Points ROOKIE
CHRIS ATKINSON,CHRIS ATKINSON (MS),1182/1182 Singles/Doubles Points ROOKIE
CHRIS BAGBY,CHRIS BAGBY (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BAMBENEK,CHRIS BAMBENEK (OH),1800/1800 Singles/Doubles Points AMATEUR
Chris Barnard,Chris Barnard (MD),900/900 Singles/Doubles Points BEGINNER
CHRIS BARNETT,Chris Barnard (MD),900/900 Singles/Doubles Points BEGINNER
CHRIS BARTH,CHRIS BARNETT (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BAUMAN,CHRIS BAUMAN (IN),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BEASON,CHRIS BEASON (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BEAZLEY,CHRIS BEAZLEY (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BELL,CHRIS BELL (WI),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BELSON,CHRIS BELSON (MA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS BENNETT,CHRIS BENNETT (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BENTON,CHRIS BENTON (IL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BILLIRAKIS,CHRIS BILLIRAKIS (IL),1800/1800 Singles/Doubles Points AMATEUR
Chris Billirakis Jr,Chris Billirakis Jr (IL),1182/1182 Singles/Doubles Points ROOKIE
Chris Billirakis Sr,Chris Billirakis Sr (IL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BILLS,CHRIS BILLS (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BLEVINS,CHRIS BLEVINS (OH),1800/1837 Singles/Doubles Points AMATEUR
CHRIS BLOWERS,"CHRIS ""tic tac guy"" M BLOWERS (NC)",1975/2032 Singles/Doubles Points EXPERT
CHRIS BORESI,CHRIS BORESI (MO),1182/1182 Singles/Doubles Points ROOKIE
CHRIS BOTHE,"CHRIS ""wall"" E BOTHE (OH)",2300/2238 Singles/Doubles Points EXPERT
CHRIS BOUCHER,CHRIS BOUCHER (WI),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BOURMAN,CHRIS BOUCHER (WI),1800/1800 Singles/Doubles Points AMATEUR
Chris Bowen,CHRIS BOURMAN (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BOYD,CHRIS BOYD (GA),1262/1642 Singles/Doubles Points AMATEUR
CHRIS BREITHAUPT,CHRIS BREITHAUPT (TX),1800/1800 Singles/Doubles Points AMATEUR
Chris Brems,Chris Brems (UT),800/800 Singles/Doubles Points BEGINNER
CHRIS BRIEN,CHRIS BRIEN (OK),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BRIGGS,CHRIS BRIGGS (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BROWN,CHRIS BROWN (MO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BROWN,CHRIS BROWN (MO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BUERK,CHRIS BUERK (FL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS BUJAKI,CHRIS BUJAKI (MI),801/801 Singles/Doubles Points BEGINNER
CHRIS CACEK,CHRIS CACEK (LA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CAFARO,CHRIS CAFARO (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CALHOUN,CHRIS CALHOUN (MS),1958/2072 Singles/Doubles Points EXPERT
CHRIS CALZONTONI,CHRIS CALHOUN (MS),1958/2072 Singles/Doubles Points EXPERT
CHRIS CAMPBELL,CHRIS CALZONTONI (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CANNON,CHRIS CANNON (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CAREY,CHRIS CAREY (GA),1182/1182 Singles/Doubles Points ROOKIE
Chris Carson,Chris Carson (FL),2359/2582 Singles/Doubles Points EXPERT
Chris Carter,Chris Carter (WI),800/820 Singles/Doubles Points BEGINNER
Chris Cavaliere,Chris L Cavaliere (MS),4010/4285 Singles/Doubles Points PRO
Chris Chaffee,Chris Chaffee (MA),801/801 Singles/Doubles Points BEGINNER
Chris Chamuris,Chris Chamuris (NY),1015/1005 Singles/Doubles Points ROOKIE
Chris CHIRINOS,Chris CHIRINOS (UT),802/802 Singles/Doubles Points BEGINNER
CHRIS CHRISTIANSON,CHRIS CHRISTIANSON (WI),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CJEKA,CHRIS CJEKA (CA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CLARK,CHRIS CLARK (GA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CLARK,CHRIS CLARK (GA),1800/1800 Singles/Doubles Points AMATEUR
Chris Clay,Chris Clay (GA),1212/1200 Singles/Doubles Points ROOKIE
CHRIS COCHRAN,CHRIS COCHRAN (GA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS COLE,CHRIS COLE (OK),1800/1800 Singles/Doubles Points AMATEUR
CHRIS COLEMAN,CHRIS COLEMAN (IL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS COLSON,CHRIS COLSON (FL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CONNER,CHRIS CONNER (KY),1616/1600 Singles/Doubles Points AMATEUR
Chris Considine,Chris Considine (CO),801/801 Singles/Doubles Points BEGINNER
CHRIS COOK,CHRIS COOK (TX),1182/1182 Singles/Doubles Points ROOKIE
CHRIS COOK,CHRIS COOK (TX),1182/1182 Singles/Doubles Points ROOKIE
Chris Cormier,Chris Cormier (LA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS COSTA,CHRIS COSTA (FL),1182/1182 Singles/Doubles Points ROOKIE
CHRIS COVINGTON,CHRIS COVINGTON (MS),1800/1800 Singles/Doubles Points AMATEUR
Chris Cowles,Chris Cowles (),1182/1182 Singles/Doubles Points ROOKIE
Chris Coy,Chris Coy (CO),1600/1600 Singles/Doubles Points AMATEUR
chris cralle,chris cralle (VA),800/800 Singles/Doubles Points BEGINNER
CHRIS CRISWELL,CHRIS CRISWELL (IL),1182/1182 Singles/Doubles Points ROOKIE
Chris Crocher,Chris Crocher (NY),200/200 Singles/Doubles Points JUNIOR AMATEUR
CHRIS CROINEX,CHRIS CROINEX (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CRYE,CHRIS CRYE (ON),1800/1800 Singles/Doubles Points AMATEUR
CHRIS CUMMINS,CHRIS CUMMINS (TX),1800/1800 Singles/Doubles Points AMATEUR
Chris Dale,CHRIS CUMMINS (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS DAVIS,Chris Dale (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS DAVIS,CHRIS DAVIS (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS DAYS,CHRIS DAYS (OK),1800/1800 Singles/Doubles Points AMATEUR
Chris Dick,Chris Dick (OH),1115/1213 Singles/Doubles Points ROOKIE
CHRIS DONALDSON,CHRIS DONALDSON (MN),1800/1800 Singles/Doubles Points AMATEUR
Chris Dovi,Chris Dovi (PA),1216/1267 Singles/Doubles Points ROOKIE
CHRIS DUBE,CHRIS DUBE (MO),3930/3924 Singles/Doubles Points PRO
CHRIS EAGLE,CHRIS EAGLE (MI),1182/1182 Singles/Doubles Points ROOKIE
CHRIS EATON,CHRIS EATON (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS EBERHARDT,CHRIS EBERHARDT (LA),1182/1176 Singles/Doubles Points ROOKIE
Chris Eggleton,Chris Eggleton (UT),800/800 Singles/Doubles Points BEGINNER
CHRIS EISCHENS,CHRIS EISCHENS (TX),1799/1799 Singles/Doubles Points AMATEUR
CHRIS ELLIOTT,CHRIS ELLIOTT (OH),2084/2080 Singles/Doubles Points EXPERT
CHRIS ESPERE,CHRIS ESPERE (CA),1800/1800 Singles/Doubles Points AMATEUR
Chris Estrada,Chris Estrada (GA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS ETHERTON,CHRIS ETHERTON (IL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS EZELL,CHRIS EZELL (OK),2048/2076 Singles/Doubles Points EXPERT
CHRIS FABRIZIO,CHRIS FABRIZIO (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS FAIRCHILD,CHRIS FAIRCHILD (MS),1182/1182 Singles/Doubles Points ROOKIE
CHRIS FEGLEY,CHRIS FEGLEY (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS FICEK,CHRIS FICEK (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS FLYNT,CHRIS FLYNT (MS),1182/1182 Singles/Doubles Points ROOKIE
CHRIS FOLSOM,CHRIS FOLSOM (GA),2439/2278 Singles/Doubles Points EXPERT
CHRIS FONTAINE,CHRIS FOLSOM (GA),2439/2278 Singles/Doubles Points EXPERT
Chris Forest,CHRIS FONTAINE (MA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS FORNANDER,CHRIS FORNANDER (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS FORSYTH,CHRIS FORSYTH (GA),2166/2166 Singles/Doubles Points EXPERT
CHRIS FREED,CHRIS FREED (MN),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GAGNE,CHRIS GAGNE (MA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS GALLOP,CHRIS GAGNE (MA),1182/1182 Singles/Doubles Points ROOKIE
CHRIS GALLOWAY,CHRIS GALLOP (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GARCIA,CHRIS GARCIA (FL),1223/1220 Singles/Doubles Points ROOKIE
CHRIS GARDNER,CHRIS GARDNER (NY),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GENTRY,CHRIS GENTRY (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GIBBS,CHRIS GIBBS (FL),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GLORIA,CHRIS GLORIA (NE),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GOFF,CHRIS GOFF (TX),1182/1182 Singles/Doubles Points ROOKIE
CHRIS GOUVEIA,CHRIS GOUVEIA (ON),1182/1182 Singles/Doubles Points ROOKIE
CHRIS GRAHAM,CHRIS GRAHAM (IL),801/801 Singles/Doubles Points BEGINNER
CHRIS GRAY,Chris M Gray (CO),1800/1800 Singles/Doubles Points AMATEUR
Chris Gray,Chris M Gray (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GRIMES,CHRIS GRIMES (TX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GROH,CHRIS GROH (WA),1800/1800 Singles/Doubles Points AMATEUR
Chris Gronden,Chris Gronden (OH),801/801 Singles/Doubles Points BEGINNER
CHRIS GROSSIE,CHRIS GROSSIE (GA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS GROVE,CHRIS GROVE (OK),1182/1182 Singles/Doubles Points ROOKIE
CHRIS GUMMESON,CHRIS GUMMESON (MN),801/801 Singles/Doubles Points BEGINNER
CHRIS HADDON,CHRIS HADDON (UK),1800/1800 Singles/Doubles Points AMATEUR
Chris Hagerman,Chris Hagerman (TX),4390/4490 Singles/Doubles Points PRO
CHRIS HALLET,CHRIS HALLET (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HAMBRICK,CHRIS HAMBRICK (NC),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HANSON,CHRIS HANSON (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HARN,CHRIS HARN (WI),1800/1800 Singles/Doubles Points AMATEUR
Chris Harper,Chris Harper (UT),801/888 Singles/Doubles Points BEGINNER
CHRIS HARRINGTON,CHRIS HARRINGTON (KS),4510/4523 Singles/Doubles Points PRO
Chris Hathaway,Chris Hathaway (OH),801/801 Singles/Doubles Points BEGINNER
CHRIS HAVEL,CHRIS HAVEL (NE),1599/1517 Singles/Doubles Points AMATEUR
Chris Heffernan,Chris Heffernan (UT),800/800 Singles/Doubles Points BEGINNER
CHRIS HELGESON,CHRIS HELGESON (SD),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HELT,CHRIS HELT (OK),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HEMBREE,CHRIS HEMBREE (MI),1182/1182 Singles/Doubles Points ROOKIE
CHRIS HENSLEY,CHRIS HENSLEY (MO),1800/1800 Singles/Doubles Points AMATEUR
Chris Hesano,Chris Hesano (CA),4126/4136 Singles/Doubles Points PRO
CHRIS HEYING,CHRIS HEYING (ON),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HILL,CHRIS HILL (TN),1182/1182 Singles/Doubles Points ROOKIE
CHRIS HOBBS,CHRIS HOBBS (XX),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HOECHER,CHRIS HOECHER (CO),1182/1182 Singles/Doubles Points ROOKIE
CHRIS HOLLAND,CHRIS HOLLAND (OK),1800/1800 Singles/Doubles Points AMATEUR
CHRIS HOWDER,CHRIS HOWDER (OH),1182/1182 Singles/Doubles Points ROOKIE
CHRIS HUGHES,CHRIS HUGHES (MN),1800/1800 Singles/Doubles Points AMATEUR
CHRIS IMHOFF,CHRIS IMHOFF (KY),2166/2150 Singles/Doubles Points EXPERT
CHRIS INFANTE,CHRIS INFANTE (OH),1800/1800 Singles/Doubles Points AMATEUR
CHRIS IRISH,CHRIS IRISH (MI),1800/1800 Singles/Doubles Points AMATEUR
CHRIS IRWIN,CHRIS IRWIN (LA),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JACKSON,CHRIS IRWIN (LA),1800/1800 Singles/Doubles Points AMATEUR
Chris James,CHRIS JACKSON (VA),1182/1182 Singles/Doubles Points ROOKIE
Chris Johnson,Chris Johnson (SD),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JOHNSTON,CHRIS JOHNSTON (KS),1800/1800 Singles/Doubles Points AMATEUR
Chris Jones,CHRIS JONES (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JONES,CHRIS JONES (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JONES,CHRIS JONES (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JONES,CHRIS JONES (CO),1800/1800 Singles/Doubles Points AMATEUR
CHRIS JUHL,CHRIS JUHL (FL),1800/1800 Singles/Doubles Points AMATEUR
